,file_name,no loop transformation,loop tiling,loop interchange,loop skewing,loop fusion,loop distribution,loop reverse,loop shifting,other loop transformation
27558,3428322326_34,0,1,1,0,1,0,0,0,1
27559,3516412328_25,0,1,0,0,1,0,0,1,1
27560,3526422228_57,0,1,0,0,1,1,0,1,1
27561,3326412326_64,0,1,1,0,1,0,0,0,0
27562,3324412328_99,0,1,1,0,1,0,0,0,1
27563,3316412224_93,0,1,1,0,1,0,0,0,1
27564,3514412324_84,0,1,1,0,1,0,0,0,1
27565,3416312228_50,0,1,0,0,0,1,0,0,0
27566,3528422224_31,0,1,1,1,1,1,0,0,1
27567,3318322226_09,0,1,1,1,1,0,0,0,1
27568,3526322224_05,0,1,1,0,1,1,0,1,1
27569,3414312328_87,0,1,1,0,0,1,0,0,0
27570,3526412328_82,0,1,1,1,0,1,0,0,1
27571,3518412228_69,0,1,1,1,1,0,0,0,1
27572,3324312324_18,0,1,1,0,1,0,0,0,1
27573,3418312224_41,0,1,1,0,1,0,0,1,1
27574,3424422328_48,0,1,1,0,1,0,0,0,1
27575,3428422224_06,0,1,1,1,1,0,0,1,1
27576,3514422228_70,0,1,0,0,1,1,0,0,1
27577,3416422224_08,0,1,1,0,1,0,0,0,1
27578,3518312326_00,0,1,0,0,0,0,0,0,1
27579,3524412328_60,0,1,1,0,1,0,0,1,1
27580,3524412326_28,0,1,1,1,1,1,0,0,0
27581,3518412328_14,0,1,1,0,1,0,0,0,1
27582,3316422326_34,0,1,1,0,1,0,0,0,1
27583,3414312226_36,0,1,0,0,0,0,0,0,1
27584,3418412224_36,0,1,1,0,0,1,0,0,1
27585,3526412226_25,0,1,1,0,1,0,0,1,1
27586,3424422326_19,0,1,1,0,1,0,0,1,1
27587,3514422228_61,0,1,1,1,1,0,0,0,1
27588,3316412224_83,0,1,1,0,1,0,0,0,1
27589,3426322324_68,0,1,1,1,0,1,0,0,1
27590,3516312326_92,0,1,1,0,1,1,0,0,1
27591,3416412328_87,0,1,1,0,1,0,0,0,1
27592,3426322324_25,0,1,1,1,1,0,0,1,1
27593,3526422226_58,0,1,1,0,0,1,0,0,0
27594,3528412326_83,0,1,1,0,1,0,0,1,1
27595,3414422328_03,0,1,1,1,0,1,0,0,0
27596,3518322324_75,0,1,0,0,1,1,0,0,1
27597,3318322326_68,0,1,1,0,1,0,0,1,1
27598,3324322326_55,0,1,1,0,1,0,0,1,1
27599,3526312224_92,0,1,1,0,1,0,0,1,1
27600,3526312326_97,0,1,1,1,1,1,0,0,1
27601,3526322228_03,0,1,1,0,1,1,0,0,1
27602,3426322328_82,0,1,1,0,1,0,0,1,1
27603,3518412328_40,0,1,1,0,1,0,0,0,1
27604,3526312326_61,0,1,1,1,1,0,0,0,1
27605,3528412226_23,0,1,1,0,1,0,0,0,1
27606,3418322224_62,0,1,1,0,1,0,0,0,1
27607,3414412326_23,0,0,0,1,1,0,0,0,1
27608,3426422224_99,0,1,1,0,1,0,0,1,1
27609,3416312226_12,0,1,0,0,0,1,0,0,1
27610,3326312326_30,0,1,1,0,1,0,0,1,1
27611,3318322228_36,0,1,1,0,1,0,0,0,1
27612,3428312328_86,0,1,0,1,1,1,0,1,1
27613,3328412226_46,0,1,1,0,1,0,0,0,1
27614,3414322326_66,0,1,1,0,1,0,0,0,1
27615,3314412228_75,0,1,1,0,1,0,0,0,1
27616,3528422228_87,0,1,1,1,1,0,0,0,1
27617,3318312224_71,0,1,1,0,1,0,0,0,0
27618,3528322224_29,0,0,1,0,1,0,0,0,1
27619,3518322226_39,0,1,1,0,1,1,0,0,1
27620,3426322324_89,0,1,1,0,1,0,0,1,1
27621,3428412226_29,0,1,1,0,1,1,0,0,1
27622,3314312226_20,0,1,1,0,1,1,0,0,0
27623,3318412326_40,0,1,0,0,1,0,0,0,1
27624,3316412328_43,0,1,1,1,0,1,0,0,0
27625,3524412324_51,0,1,1,0,1,0,0,0,0
27626,3326312224_10,0,1,1,0,0,1,0,0,0
27627,3326412328_14,0,1,1,0,1,0,0,0,1
27628,3516412226_43,0,1,1,0,1,0,0,1,1
27629,3428412328_72,0,1,1,0,1,0,0,0,1
27630,3328422228_38,0,1,1,0,1,0,0,0,1
27631,3418412226_43,0,1,1,0,1,0,0,0,1
27632,3526312328_28,0,1,1,0,0,1,0,0,1
27633,3324422326_49,0,1,1,1,1,0,0,0,1
27634,3314312328_31,0,1,0,0,0,0,0,0,1
27635,3514422224_17,0,1,1,0,1,0,0,0,1
27636,3316322224_31,0,1,1,1,1,0,0,1,1
27637,3426322226_75,0,1,1,0,0,1,0,0,0
27638,3318312226_35,0,1,1,0,1,0,0,0,1
27639,3326412324_44,0,1,1,0,0,1,0,0,0
27640,3416422224_14,0,1,0,0,1,1,0,0,0
27641,3418412326_62,0,1,1,1,1,0,0,1,1
27642,3526412326_28,0,1,1,0,1,1,0,1,1
27643,3516422328_81,0,1,1,0,0,1,0,0,0
27644,3514412228_66,0,1,1,1,1,0,0,0,1
27645,3526422226_49,0,1,1,1,1,0,0,0,1
27646,3418322328_14,0,1,0,0,1,1,0,0,1
27647,3418422328_48,0,1,1,1,1,0,0,0,1
27648,3326422326_76,0,1,0,0,1,1,0,0,1
27649,3424422326_34,0,0,0,0,1,0,0,0,1
27650,3418322324_06,0,1,1,1,0,1,0,0,0
27651,3328322228_74,0,1,1,1,0,1,0,0,0
27652,3316422226_84,0,1,1,0,1,0,0,1,1
27653,3516422228_68,0,1,1,0,1,1,0,0,1
27654,3526422228_23,0,1,1,0,0,1,0,0,0
27655,3314422226_66,0,1,0,0,1,1,0,0,0
27656,3428422228_82,0,1,0,0,1,1,0,0,0
27657,3526322228_90,0,0,0,0,1,0,0,0,1
27658,3428422224_28,0,1,1,0,1,0,0,1,1
27659,3428422226_23,0,1,1,0,0,1,0,0,0
27660,3414412326_73,0,1,1,0,1,0,0,1,1
27661,3516322328_47,0,1,0,1,1,1,0,0,1
27662,3316322328_65,0,1,0,0,1,0,0,0,1
27663,3418322324_17,0,1,1,0,1,0,0,1,1
27664,3416412224_43,0,1,1,0,0,1,0,0,0
27665,3314322326_87,0,0,0,0,1,0,0,0,1
27666,3328312328_40,0,1,1,1,1,0,0,0,1
27667,3328422228_62,0,1,1,0,1,0,0,1,1
27668,3516412326_09,0,1,1,0,1,0,0,0,1
27669,3314422226_55,0,1,1,0,1,0,0,0,1
27670,3424312228_58,0,1,0,0,0,0,0,0,1
27671,3414322224_23,0,1,1,1,1,0,0,1,1
27672,3328412328_96,0,1,1,0,0,1,0,0,0
27673,3324312228_88,0,1,1,0,1,0,0,0,1
27674,3428422328_23,0,1,1,0,1,0,0,1,1
27675,3424412324_24,0,1,1,0,1,0,0,0,1
27676,3414322228_22,0,0,0,0,1,0,0,1,1
27677,3514412324_73,0,1,0,0,1,1,0,0,0
27678,3318422226_12,0,1,0,0,0,1,0,0,0
27679,3418312326_26,0,1,1,1,1,0,0,0,1
27680,3328412228_39,0,1,1,1,1,0,0,0,1
27681,3514312226_15,0,1,0,0,0,0,0,0,1
27682,3314412226_45,0,1,1,1,1,0,0,0,1
27683,3528312328_20,0,1,0,0,0,1,0,0,1
27684,3428412224_03,0,1,1,0,1,0,0,0,1
27685,3328412328_89,0,1,1,0,1,0,0,0,1
27686,3428312324_00,0,1,0,0,1,1,0,0,0
27687,3326312324_30,0,1,0,0,1,0,0,0,1
27688,3328312224_22,0,1,1,0,1,0,0,0,1
27689,3518322324_09,0,1,1,1,1,1,0,0,0
27690,3528322324_93,0,1,1,0,0,1,0,0,0
27691,3516422328_40,0,1,1,0,1,0,0,0,1
27692,3314412226_11,0,1,1,0,1,0,0,0,1
27693,3514422328_85,0,1,1,1,0,1,0,0,0
27694,3428312224_50,0,1,1,0,0,1,0,0,0
27695,3314412324_77,0,1,1,0,1,0,0,0,1
27696,3318422326_13,0,1,1,1,1,1,0,1,1
27697,3514412326_49,0,1,1,0,1,0,0,0,1
27698,3328412326_49,0,1,1,0,1,1,0,0,1
27699,3414312326_18,0,1,0,0,1,1,0,1,1
27700,3528322328_15,0,1,1,0,1,1,0,1,1
27701,3514412226_04,0,1,0,0,1,1,0,0,1
27702,3524412326_11,0,1,1,1,1,0,0,0,1
27703,3426312228_16,0,1,1,0,1,0,0,0,1
27704,3414322324_89,0,1,0,1,1,1,0,0,0
27705,3526322324_69,0,1,1,1,1,0,0,1,1
27706,3418422224_52,0,1,1,0,1,0,0,0,1
27707,3324322324_23,0,1,1,1,1,0,0,0,1
27708,3316322328_25,0,1,1,0,0,0,0,0,0
27709,3418322326_79,0,1,1,1,1,0,0,0,1
27710,3414412324_53,0,0,0,0,1,0,0,0,1
27711,3514322324_85,0,1,0,0,0,0,0,0,1
27712,3428312326_57,0,1,1,0,1,0,0,1,1
27713,3514412326_10,0,1,1,0,1,0,0,1,1
27714,3418312324_98,0,1,1,1,1,1,0,0,1
27715,3416312328_92,0,1,1,1,1,1,0,0,1
27716,3314422328_70,0,1,0,1,0,1,0,0,0
27717,3314422224_07,0,1,1,0,1,0,0,0,1
27718,3528422226_46,0,1,1,0,0,1,0,1,1
27719,3414312324_99,0,1,1,0,0,1,0,0,0
27720,3528422224_69,0,1,1,0,1,1,0,1,1
27721,3518412228_86,0,1,1,0,1,0,0,0,1
27722,3528412224_70,0,1,0,1,1,0,0,1,0
27723,3516412226_12,0,0,1,0,1,0,0,0,1
27724,3326312328_77,0,1,1,0,1,0,0,0,1
27725,3516422226_02,0,1,1,0,1,0,0,0,1
27726,3418412326_64,0,1,1,1,1,0,0,0,1
27727,3318322324_60,0,1,1,0,1,0,0,0,1
27728,3316322224_75,0,1,1,0,0,1,0,0,0
27729,3526312226_44,0,1,1,1,1,0,0,0,1
27730,3526322226_41,0,1,1,1,0,1,0,1,1
27731,3416412324_98,0,1,1,0,0,1,0,0,0
27732,3326422228_35,0,1,0,0,1,0,0,1,1
27733,3416422324_43,0,1,1,0,1,0,0,0,1
27734,3518422324_71,0,1,1,0,0,1,0,1,1
27735,3526322326_97,0,1,0,0,1,0,0,0,1
27736,3524412224_89,0,1,0,1,1,0,0,1,1
27737,3316312326_16,0,1,1,0,1,0,0,0,1
27738,3414422224_04,0,1,1,1,1,1,0,1,1
27739,3318422228_54,0,1,1,0,1,0,0,0,1
27740,3324422326_77,0,1,0,1,0,1,0,0,0
27741,3524322228_49,0,1,1,0,1,0,0,0,1
27742,3518312328_28,0,1,1,1,1,1,0,0,1
27743,3528322228_17,0,1,1,1,1,1,0,1,1
27744,3414322226_08,0,1,1,1,1,0,0,0,1
27745,3424312228_39,0,1,1,1,1,0,0,0,1
27746,3518322328_48,0,1,0,0,0,0,0,0,1
27747,3514312224_70,0,1,1,0,1,0,0,0,1
27748,3518422324_50,0,1,1,1,1,1,0,0,1
27749,3416422228_36,0,1,1,0,1,1,0,0,0
27750,3426422328_13,0,1,1,0,1,0,0,0,1
27751,3516412324_28,0,1,1,0,1,0,0,0,1
27752,3418422228_82,0,1,1,0,0,1,0,1,1
27753,3418422326_66,0,1,0,0,1,0,0,0,1
27754,3528412328_12,0,1,1,1,1,0,0,0,1
27755,3418312328_42,0,1,1,0,0,1,0,0,0
27756,3316322328_70,0,1,1,1,1,0,0,0,1
27757,3518312228_48,0,1,1,1,0,1,0,0,1
27758,3326322326_49,0,1,1,0,1,0,0,0,1
27759,3328312328_38,0,1,1,0,1,0,0,0,1
27760,3424412328_54,0,1,1,1,1,0,0,0,1
27761,3524322224_19,0,1,1,0,1,1,0,0,1
27762,3318422328_55,0,1,1,0,1,0,0,0,1
27763,3416412224_74,0,1,1,1,1,0,0,1,1
27764,3326412226_66,0,1,1,0,1,0,0,0,1
27765,3324312326_82,0,1,1,1,0,1,0,0,0
27766,3528412224_57,0,1,1,1,0,1,0,0,0
27767,3324322228_53,0,1,1,0,1,0,0,0,1
27768,3326422328_64,0,1,1,0,1,0,0,0,1
27769,3416412228_81,0,1,0,1,1,1,0,0,1
27770,3516322326_68,0,1,1,1,1,1,0,0,1
27771,3418312324_43,0,1,1,1,1,0,0,0,1
27772,3426322324_27,0,1,1,0,1,1,0,0,1
27773,3516412328_21,0,1,1,1,1,0,0,1,1
27774,3428412226_83,0,1,1,0,1,0,0,0,1
27775,3528412226_01,0,1,1,0,1,1,0,0,1
27776,3514412228_84,0,1,0,0,1,1,0,1,1
27777,3418312226_77,0,1,1,0,1,1,0,0,0
27778,3328412328_15,0,1,1,0,1,0,0,1,1
27779,3418312228_13,0,1,1,0,1,0,0,0,1
27780,3316312224_36,0,1,1,0,1,0,0,0,1
27781,3314412224_03,0,1,1,1,1,0,0,0,1
27782,3314412228_03,0,1,1,1,1,0,0,0,1
27783,3428312224_02,0,1,1,0,1,1,0,0,1
27784,3318312226_64,0,1,0,0,0,1,0,0,0
27785,3414412324_61,0,1,1,0,0,1,0,0,1
27786,3418422228_13,0,1,0,0,0,0,0,0,1
27787,3318412326_52,0,1,1,0,1,0,0,0,1
27788,3526422228_77,0,1,1,0,1,0,0,1,1
27789,3424412324_39,0,1,0,0,1,1,0,0,0
27790,3324422324_59,0,0,0,0,0,0,0,1,1
27791,3426322324_56,0,1,1,1,1,0,0,1,1
27792,3418412324_32,0,0,0,0,1,0,0,1,1
27793,3324312324_99,0,1,1,0,0,1,0,0,0
27794,3514312226_11,0,1,0,0,1,1,0,0,0
27795,3424422324_60,0,1,1,0,1,0,0,0,1
27796,3314322228_13,0,0,0,1,1,0,0,1,1
27797,3314412224_94,0,1,0,0,1,0,0,0,1
27798,3426422228_08,0,1,1,0,1,0,0,1,1
27799,3328322224_41,0,1,1,0,0,1,0,0,0
27800,3528422324_95,0,1,1,0,1,0,0,1,1
27801,3428322324_68,0,0,0,0,1,0,0,0,1
27802,3326312226_97,0,1,1,0,0,1,0,0,0
27803,3516422226_86,0,1,0,1,0,1,0,0,1
27804,3414322224_65,0,1,1,0,0,1,0,0,1
27805,3418312228_45,0,1,1,0,1,1,0,0,1
27806,3418322328_88,0,1,1,1,1,0,0,1,1
27807,3314312228_44,0,1,1,0,1,0,0,0,1
27808,3314312226_02,0,1,1,0,0,1,0,0,0
27809,3324422226_62,0,1,1,0,1,0,0,0,1
27810,3324412324_41,0,1,1,0,0,1,0,0,0
27811,3516412226_97,0,1,1,0,1,0,0,1,1
27812,3316312226_52,0,1,1,0,1,0,0,1,1
27813,3514422324_82,0,1,1,1,1,1,0,1,1
27814,3428422224_32,0,1,1,0,1,0,0,0,1
27815,3424312226_60,0,0,0,0,1,0,0,0,1
27816,3514322328_71,0,1,1,1,1,0,0,1,1
27817,3316422328_99,0,1,0,1,1,0,0,1,1
27818,3416422224_44,0,1,1,0,1,0,0,0,1
27819,3314422224_08,0,1,1,0,1,0,0,0,1
27820,3326422326_31,0,1,1,0,1,0,0,0,1
27821,3326312328_90,0,1,1,1,1,1,0,0,1
27822,3324412226_54,0,0,0,0,1,0,0,1,1
27823,3418312228_14,0,1,0,0,1,1,0,0,0
27824,3418312324_16,0,1,0,0,1,1,0,1,1
27825,3428422224_05,0,1,1,0,1,0,0,0,1
27826,3524412224_45,0,1,1,0,0,1,0,0,0
27827,3528312328_03,0,1,1,0,0,1,0,1,1
27828,3516322326_70,0,1,1,0,1,0,0,1,1
27829,3526322324_52,0,1,1,0,1,0,0,1,1
27830,3418322328_25,0,1,1,0,0,1,0,0,0
27831,3516312224_67,0,1,1,0,1,0,0,1,1
27832,3314312224_33,0,1,1,0,1,0,0,1,1
27833,3524422224_18,0,1,1,0,0,1,0,0,1
27834,3416412328_73,0,1,1,1,1,0,0,0,1
27835,3416322226_34,0,1,1,0,0,1,0,0,0
27836,3526422226_19,0,1,1,0,1,0,0,1,1
27837,3316422328_47,0,0,0,0,1,0,0,0,1
27838,3426322224_00,0,1,1,0,1,0,0,0,1
27839,3324412324_10,0,1,1,1,1,0,0,0,1
27840,3324412228_26,0,1,0,0,0,0,0,0,1
27841,3418412326_81,0,1,1,0,1,0,0,0,1
27842,3326422326_05,0,1,1,1,1,0,0,0,1
27843,3428422226_62,0,1,1,0,1,0,0,1,1
27844,3524322324_39,0,1,0,0,0,1,0,0,1
27845,3528322324_57,0,1,0,0,0,1,0,0,0
27846,3426312226_49,0,1,1,0,1,0,0,1,1
27847,3324322328_94,0,1,1,0,1,0,0,0,1
27848,3314412228_32,0,1,1,0,1,0,0,0,1
27849,3318322328_65,0,1,0,0,0,0,0,0,1
27850,3424412328_06,0,0,1,1,1,1,0,0,1
27851,3518422226_33,0,1,1,0,1,0,0,1,1
27852,3516312324_49,0,1,1,1,1,0,0,0,1
27853,3416422328_55,0,1,1,0,1,0,0,0,1
27854,3428422226_83,0,1,1,1,1,0,0,0,1
27855,3328322326_82,0,1,0,0,1,0,0,0,1
27856,3428322326_42,0,1,1,0,1,1,0,0,1
27857,3528412326_93,0,1,1,0,1,0,0,0,1
27858,3316422328_92,0,1,0,1,1,0,0,0,1
27859,3426422328_69,0,0,0,0,1,0,0,1,1
27860,3516312224_50,0,0,1,1,1,0,0,1,1
27861,3326322328_52,0,1,1,1,1,0,0,0,1
27862,3318422228_91,0,1,0,0,1,0,0,0,1
27863,3518322326_66,0,1,0,0,0,0,0,0,1
27864,3326412224_57,0,1,1,0,0,0,0,0,0
27865,3318312226_40,0,1,1,0,0,0,0,0,0
27866,3418312324_76,0,1,1,0,1,0,0,1,1
27867,3314312228_24,0,1,1,1,1,0,0,0,1
27868,3324322324_97,0,1,1,0,1,1,0,0,1
27869,3526322228_55,0,1,0,1,1,1,0,1,1
27870,3428322324_49,0,1,1,1,1,0,0,1,1
27871,3418322228_12,0,1,0,0,0,1,0,0,0
27872,3316422326_36,0,1,1,1,1,0,0,0,1
27873,3518322324_44,0,0,0,1,1,0,0,1,1
27874,3516412328_73,0,1,1,1,1,0,0,1,1
27875,3526312228_16,0,1,1,1,1,0,0,1,1
27876,3428412224_55,0,1,1,1,1,0,0,1,1
27877,3314312224_67,0,1,1,0,1,0,0,0,1
27878,3518422224_82,0,1,1,1,1,1,0,1,1
27879,3528412228_81,0,1,1,0,0,1,0,0,1
27880,3314422228_70,0,1,1,0,1,1,0,0,0
27881,3414422326_94,0,1,0,1,1,0,0,0,1
27882,3526412326_05,0,1,1,0,1,0,0,0,1
27883,3314312324_53,0,1,1,0,0,1,0,0,0
27884,3314322224_26,0,1,1,1,0,1,0,0,0
27885,3516322326_67,0,1,1,1,1,0,0,0,1
27886,3524322226_17,0,1,1,1,1,0,0,0,1
27887,3426312324_99,0,1,0,0,1,0,0,0,1
27888,3416322226_15,0,1,1,0,1,0,0,1,1
27889,3526412326_93,0,1,1,0,1,1,0,1,1
27890,3514412226_36,0,1,1,0,1,0,0,1,1
27891,3514312224_29,0,1,1,1,1,1,0,1,1
27892,3428312328_14,0,1,1,0,1,1,0,0,0
27893,3324322328_86,0,1,1,1,1,0,0,0,1
27894,3328412224_68,0,1,1,0,0,1,0,0,0
27895,3416412226_76,0,1,1,1,1,0,0,1,1
27896,3328412224_93,0,1,1,0,1,0,0,0,1
27897,3516412228_66,0,1,0,0,0,0,0,0,1
27898,3428412326_22,0,1,1,0,1,1,0,0,0
27899,3414312226_86,0,1,1,1,0,1,0,0,0
27900,3328322228_58,0,1,1,0,0,1,0,0,0
27901,3428312226_37,0,1,1,0,1,0,0,0,1
27902,3528312326_31,0,1,1,0,1,0,0,0,1
27903,3314312328_83,0,1,1,1,1,0,0,1,1
27904,3318412326_92,0,1,1,0,1,0,0,0,1
27905,3426312324_58,0,1,1,0,1,0,0,0,1
27906,3318412226_80,0,1,1,1,1,0,0,1,1
27907,3314412326_90,0,1,1,1,1,0,0,1,1
27908,3514312224_93,0,1,0,0,0,0,0,0,1
27909,3428412224_92,0,1,1,1,0,1,0,0,0
27910,3516322226_21,0,1,0,1,1,0,0,1,1
27911,3328312224_77,0,1,1,0,1,0,0,0,1
27912,3418312228_52,0,1,1,0,1,0,0,0,1
27913,3426322328_20,0,1,1,0,0,1,0,0,1
27914,3428322228_38,0,1,1,0,1,0,0,0,1
27915,3524322326_11,0,1,1,0,0,1,0,1,1
27916,3516422226_76,0,1,1,0,1,1,0,1,1
27917,3428422226_79,0,1,0,0,0,1,0,0,1
27918,3526322326_01,0,1,1,1,1,1,0,0,1
27919,3528322228_50,0,1,1,1,1,0,0,0,1
27920,3516322228_47,0,1,1,0,0,1,0,1,1
27921,3318322328_58,0,1,1,0,0,1,0,0,0
27922,3324312328_97,0,1,1,0,1,0,0,1,1
27923,3526312226_01,0,1,1,0,1,0,0,0,1
27924,3318412228_35,0,1,1,0,1,0,0,0,1
27925,3314312328_99,0,1,0,0,1,0,0,0,0
27926,3318312324_07,0,1,1,0,1,0,0,1,1
27927,3514412228_37,0,1,0,0,1,0,0,1,1
27928,3428312324_34,0,1,0,0,0,0,0,0,1
27929,3414312228_46,0,1,1,1,1,1,0,0,0
27930,3328322328_50,0,1,1,0,1,0,0,0,1
27931,3428312326_78,0,1,1,1,1,0,0,0,1
27932,3424312228_95,0,1,1,1,0,1,0,0,0
27933,3518422328_09,0,1,1,0,1,1,0,1,1
27934,3418422324_35,0,1,1,0,0,1,0,0,0
27935,3424422224_94,0,1,0,0,1,1,0,1,1
27936,3318322326_07,0,0,1,0,1,0,0,1,1
27937,3328412326_09,0,1,1,0,1,0,0,0,1
27938,3524322328_67,0,0,1,1,1,0,0,0,1
27939,3414412228_04,0,0,0,0,1,0,0,1,1
27940,3318312324_91,0,1,1,1,1,0,0,0,1
27941,3518312328_85,0,1,1,0,1,0,0,0,1
27942,3516322224_59,0,1,1,1,1,0,0,1,1
27943,3314412224_87,0,1,1,0,1,0,0,1,1
27944,3524312328_84,0,1,0,0,0,0,0,0,1
27945,3418312228_18,0,1,1,0,1,0,0,1,1
27946,3514422228_46,0,1,0,0,0,0,0,0,1
27947,3316422224_69,0,1,0,0,1,0,0,1,1
27948,3414312228_34,0,1,1,0,1,0,0,1,1
27949,3526312224_65,0,1,1,0,0,1,0,0,0
27950,3318312226_69,0,1,1,1,1,0,0,0,1
27951,3418322328_23,0,1,1,1,1,0,0,1,1
27952,3418422226_38,0,1,0,0,1,1,0,0,0
27953,3328422328_05,0,1,1,1,1,0,0,0,1
27954,3524422328_74,0,1,0,0,1,1,0,0,1
27955,3428312324_71,0,1,1,0,0,1,0,0,1
27956,3416422226_32,0,1,1,0,1,0,0,0,1
27957,3326422228_94,0,1,1,0,1,0,0,0,1
27958,3514422228_99,0,1,1,0,1,1,0,1,1
27959,3426412328_78,0,1,1,1,1,0,0,0,1
27960,3318412324_03,0,1,1,0,1,0,0,0,1
27961,3328322226_44,0,1,1,1,1,0,0,0,1
27962,3514412226_58,0,1,1,0,1,1,0,0,0
27963,3524312328_24,0,1,1,0,0,1,0,0,1
27964,3426412328_36,0,1,1,0,1,0,0,0,1
27965,3518322328_87,0,1,0,0,1,1,0,0,1
27966,3318412228_58,0,1,1,0,1,0,0,0,1
27967,3314422324_87,0,1,1,0,0,1,0,0,0
27968,3316312326_44,0,1,1,0,1,0,0,1,1
27969,3318412326_05,0,1,1,0,1,0,0,0,1
27970,3326322328_99,0,1,0,0,0,1,0,0,0
27971,3518412224_09,0,1,1,0,1,0,0,0,1
27972,3526412328_09,0,1,1,1,0,1,0,0,0
27973,3324322328_66,0,1,1,0,1,1,0,0,1
27974,3424412328_93,0,1,1,1,1,0,0,1,1
27975,3314312324_81,0,1,1,1,1,0,0,0,1
27976,3328322224_58,0,1,1,0,1,0,0,0,1
27977,3426322328_10,0,1,0,1,1,0,0,1,1
27978,3526312224_38,0,1,0,1,0,1,0,0,1
27979,3314322328_40,0,0,0,0,1,0,0,1,1
27980,3524322324_11,0,1,1,1,1,1,0,1,1
27981,3328422326_16,0,1,1,0,1,0,0,0,1
27982,3318422226_57,0,1,1,0,1,0,0,0,1
27983,3516322324_39,0,1,1,1,1,0,0,0,1
27984,3424412326_00,0,1,1,0,1,0,0,0,1
27985,3314312226_16,0,1,0,0,1,0,0,1,1
27986,3328422326_03,0,1,1,0,1,0,0,0,1
27987,3314422228_14,0,1,1,0,1,1,0,0,1
27988,3326422324_43,0,1,1,0,1,0,0,1,1
27989,3316422224_65,0,1,1,0,1,0,0,0,1
27990,3316422224_79,0,1,0,0,0,0,0,0,1
27991,3524412228_54,0,1,1,0,1,1,0,0,1
27992,3324422324_62,0,1,1,1,1,1,0,0,1
27993,3318312224_21,0,1,1,1,1,0,0,0,1
27994,3324422326_12,0,1,1,0,1,0,0,0,1
27995,3516322328_09,0,1,1,1,1,0,0,1,1
27996,3514412328_64,0,0,0,0,1,0,0,0,0
27997,3514422224_46,0,1,1,1,1,0,0,1,1
27998,3414312224_33,0,1,1,1,1,0,0,0,1
27999,3516412226_08,0,1,1,1,0,1,0,0,1
28000,3414322228_03,0,1,0,1,1,1,0,0,1
28001,3418422328_94,0,1,1,1,1,0,0,0,1
28002,3314312328_05,0,1,1,1,1,0,0,0,1
28003,3414422326_43,0,1,0,1,1,1,0,0,0
28004,3524422326_83,0,1,0,0,1,0,0,1,1
28005,3518412324_16,0,1,1,1,1,1,0,1,1
28006,3514422228_52,0,1,1,1,1,0,0,1,1
28007,3324412324_00,0,1,1,0,1,0,0,0,1
28008,3314412324_24,0,0,0,0,1,0,0,0,1
28009,3314312226_29,0,1,1,0,1,0,0,0,1
28010,3324322226_04,0,1,0,0,0,0,0,0,1
28011,3418322324_44,0,1,1,1,1,0,0,0,1
28012,3416422326_58,0,1,1,0,0,1,0,1,0
28013,3328312224_60,0,1,1,0,0,1,0,0,0
28014,3326422228_79,0,1,1,0,1,0,0,0,1
28015,3518312324_61,0,1,1,1,1,0,0,0,1
28016,3414412228_77,0,1,0,0,1,1,0,0,1
28017,3326312226_16,0,1,1,0,1,0,0,1,1
28018,3424312224_14,0,1,1,0,1,1,0,1,1
28019,3516322228_12,0,1,1,0,1,1,0,0,1
28020,3326312326_36,0,1,1,0,1,0,0,0,1
28021,3516412224_02,0,1,1,1,1,0,0,1,1
28022,3524412228_81,0,1,1,1,1,1,0,1,1
28023,3326422224_21,0,1,1,0,1,0,0,0,1
28024,3424422324_93,0,1,1,0,0,1,0,0,0
28025,3328322224_68,0,1,1,0,0,1,0,0,0
28026,3428322226_03,0,1,1,0,1,1,0,0,1
28027,3524412224_27,0,1,1,0,1,0,0,0,1
28028,3518422224_32,0,1,1,1,1,0,0,1,1
28029,3528312228_69,0,1,1,0,0,1,0,0,0
28030,3428312328_37,0,1,1,0,1,1,0,1,1
28031,3524422324_97,0,1,0,0,1,1,0,0,1
28032,3414412324_24,0,1,1,0,1,0,0,0,1
28033,3418322326_71,0,1,1,1,1,0,0,0,1
28034,3314312224_05,0,1,1,1,1,0,0,0,1
28035,3416412324_24,0,1,1,1,1,0,0,0,1
28036,3516312224_41,0,1,1,1,0,1,0,0,0
28037,3418322324_48,0,0,0,1,1,0,0,0,1
28038,3426322326_59,0,1,1,0,1,0,0,0,1
28039,3316322226_30,0,1,1,1,1,0,0,0,1
28040,3318322326_53,0,1,1,0,1,1,0,0,1
28041,3414412324_06,0,1,0,0,0,1,0,0,0
28042,3318422228_60,0,1,1,0,1,0,0,0,1
28043,3318422228_25,0,1,1,0,1,0,0,0,1
28044,3318422324_67,0,1,1,1,1,0,0,0,1
28045,3324322224_35,0,1,0,1,1,0,0,1,0
28046,3328312328_20,0,0,1,0,1,0,0,0,1
28047,3414312226_23,0,1,1,0,1,0,0,0,1
28048,3326322226_27,0,1,1,0,0,1,0,0,0
28049,3428312328_40,0,0,0,0,1,0,0,1,1
28050,3518322228_00,0,1,1,0,0,1,0,0,1
28051,3524412228_02,0,0,0,0,1,0,0,0,1
28052,3526312326_31,0,1,1,1,0,1,0,1,1
28053,3324422324_26,0,0,0,0,1,0,0,0,0
28054,3326412226_94,0,1,1,0,1,0,0,0,1
